Language,id,author_id,created_at,text,Country,Continent,Latitude,Longitude
English,1371890737453928454,1361991758037590016,2021-03-16T18:26:54.000Z,#tiger #tigers #tigerstripes #wildlifephotography #wildlife #photographer #photography #bushgardenstampa #bushgardens \n\nhttps://t.co/G4vaLqp7ZY https://t.co/em9gN3H94V,England,Europe,50.91707,0.48320
English,1371890564308860929,1361991758037590016,2021-03-16T18:26:13.000Z,#tiger #tigers #whitetiger #whitetigers #tigerstripes #wildlifephotography #wildlife #photographer #photography #bushgardenstampa #bushgardens \n\nhttps://t.co/JZaclkn8n0 https://t.co/GPYjjoOCnu,England,Europe,50.91707,0.48320
English,1371890375284162561,1361991758037590016,2021-03-16T18:25:28.000Z,#tiger #tigers #whitetiger #whitetigers #tigerstripes #wildlifephotography #wildlife #photographer #photography #bushgardenstampa #bushgardens \n\nhttps://t.co/0XgtbVtYbI https://t.co/w6ImmpJqO4,England,Europe,50.91707,0.48320
English,1371890187354173447,1361991758037590016,2021-03-16T18:24:43.000Z,#tiger #tigers #tigerstripes #wildlifephotography #wildlife #photographer #photography #bushgardenstampa #bushgardens \n\nhttps://t.co/VikAT9RuCz https://t.co/fnwfk1YaJV,England,Europe,50.91707,0.48320
English,1371890127404990475,2792589217,2021-03-16T18:24:29.000Z,A year ago I created a half barrel wildlife pond in our garden. One year later we have the excitement of frogspawn. Another sure sign that spring is starting to emerge! 💚🐸💧 #SignsOfSpring https://t.co/MMBNdX3VpT,England,Europe,53.07371,-2.11587
English,1371890016679555085,1143463565548052482,2021-03-16T18:24:03.000Z,@emopanthers https://t.co/Qa8NXskdn0,United States,North America,26.15662,-80.29489
English,1371889534439469062,137761888,2021-03-16T18:22:08.000Z,"Okay, dah spread awareness secara simple bab mirror buildings bring harm to wildlife especially birds and bats kbye 😄",Hungary,Europe,47.48123,19.12983
English,1371888986159996932,470478353,2021-03-16T18:19:57.000Z,"Badger sculpture, urgent itch! I love how unselfconscious animals are: if there’s an itch in a difficult place just pull your legs akimbo! Available to buy directly from my studio: https://t.co/kLukPsM5DX #badger #wildlife @BadgerTrust https://t.co/Ka3lxHMvzb",England,Europe,50.99751,-3.92712
English,1371888736875712520,35003142,2021-03-16T18:18:57.000Z,Woodpecker pecking in the front yard. 🐦🥁\n\n#NaturePhotography #nature #woodpecker #birds #birdphotography #birdwatching #wildlife #ThePhotoHour https://t.co/kBSClyW3NU,United States,North America,42.23870,-70.87426
English,1371886656266018816,2585023447,2021-03-16T18:10:41.000Z,"1st day seeing patients at the @UNC_Health_Care Eastowne location w/ my @UNCurology crew. Good feedback from patients (#freeparking), supportive staff, windows everywhere &amp; wildlife! Cold rain can’t dampen our spirits. Thx to all who worked so hard to make this space a reality! https://t.co/oh8QYHHvfd",United States,North America,35.91944,-79.02602
English,1371885902922805249,1231982232165855234,2021-03-16T18:07:42.000Z,Who would like to join us in the garden on Wednesday morning to see how far we have gone with our garden project &amp; see if we can get any help with our garden as well as it looks so bare &amp; it would be wonderful if we can &amp; help on the wildlife as well.🌼🍀🌺🌻😊☕ https://t.co/KgnR9tSh5n,Wales,Europe,51.59279,-2.93703
English,1371884981233025025,23596621,2021-03-16T18:04:02.000Z,"Lockdown 3, day 70. More neighbourhood wildlife.\n#canon700d #canonphotography #worcesterpark #birdsofinstagram #birds https://t.co/7DLuehBtRQ",England,Europe,51.36190,-0.18159
English,1371884342859927555,161702490,2021-03-16T18:01:30.000Z,WHO Points To Wildlife Farms In Southern China As Likely Source Of Pandemic https://t.co/wlsv1L3LYZ,United States,North America,38.45266,-82.67238
English,1371882661476757513,19489680,2021-03-16T17:54:49.000Z,"@greatauk @BeidaiheBirder @ChrisGPackham It is an offence under Section 1 of the Wildlife and Countryside Act of 1981 to intentionally take, damage or destroy the nest of any wild bird while it is in use or being built, or to intentionally kill, injure or take chicks or adults, or intentionally take or destroy any eggs.",England,Europe,51.08115,-1.98146
English,1371879000121831424,13958282,2021-03-16T17:40:16.000Z,"@wild_ecology @JBYoder It’s complicated. Spent 6 weeks in Australia photographing snakes and lizards and my worst injury was brushing a stinging tree. Probably most painful injury I’ve had in a 30 yr wildlife career. Burned for weeks! 🤬\n\nBut in fish work, my worst problem is naucorids. Stinging bugs!",United States,North America,36.23292,-115.22313
English,1371878033993338885,1203023256984244224,2021-03-16T17:36:26.000Z,"@SteveDaines @Interior Did no good and we still have list one of the oldest and finest national wildlife refuges, National Bison Range, without saving water rights. CSKT won't give up anything, Steve, and will sell water to Bonnyville.",United States,North America,46.87910,-114.03115
English,1371876929087930373,19652572,2021-03-16T17:32:02.000Z,"Overlooking a rocky gorge, this lodge rises from the boulders surrounded by coral and acacia trees. Stretching out before you is a vast wildlife reserve vibrantly lush with colour-infused botanicals, 33 freshwater springs and a diverse array of wildlife.https://t.co/n3vJUBDoYl https://t.co/8S3r7QST39",Tanzania,Africa,-6.37298,34.97903
English,1371876720559669248,31054146,2021-03-16T17:31:13.000Z,@pcdunham Yea two different things. Wildlife and fisheries wouldn’t be bothered with this kind of stuff.,United States,North America,29.98260,-90.01101
English,1371876551403442178,199603219,2021-03-16T17:30:32.000Z,"@BBCPM Are you *so* ecologically illiterate that you think that UK wildlife can stand anymore people added to our total. UK is in massive ecological overshoot. We take resources from a over the planet at the expense of ecosystems, wildlife and people there.",Wales,Europe,52.40444,-4.00162
English,1371875428760178688,1267147643471396866,2021-03-16T17:26:05.000Z,@Black1970Gary @DouniaBeneddine @welfare_one @WWFScotland @NatureUK @wildlife_birds @SIBirdClub Beautiful photo how cute😍😍👍👍,England,Europe,52.51666,-1.48135
English,1371875252507148296,1267147643471396866,2021-03-16T17:25:23.000Z,@Black1970Gary @DouniaBeneddine @welfare_one @WWFScotland @NatureUK @wildlife_birds @SIBirdClub Amazing photo👍👍,England,Europe,52.51666,-1.48135
English,1371875107279400962,26377458,2021-03-16T17:24:48.000Z,"@Shimoji___ My vet said to call wildlife and fisheries. So I did this morning and they just said that if Paloma’s shots were up to date, don’t worry about and that it will die soon. Is animal control separate from wildlife and fisheries?",United States,North America,29.98260,-90.01101
English,1371874290027524096,22707076,2021-03-16T17:21:33.000Z,Yellowstone reports first grizzly bear sighting of the year https://t.co/x8ZFGaJVrR,United States,North America,45.67071,-111.07428
English,1371871804361412617,703614925583818753,2021-03-16T17:11:40.000Z,Plan your trips to #Kenya! It is a stunningly beautiful country with communities that support #wildlife and need #ecotourism. https://t.co/vbq3vsMQr1,United States,North America,38.89860,-77.01440
English,1371866169293082632,797188409517342720,2021-03-16T16:49:17.000Z,Red-bellied\n••\n#wildlife #wildlifephotography #nature #naturephotography #inspiredbynature #birdlovers #birdwatchers #birdphotography #birding #birdingohio #redbelliedwoodpecker #CLEinPhotos #getyourassintonature #teamCanon #canonbirds #swdfphotography https://t.co/3SIiCDQCRs,United States,North America,41.49594,-81.70547
English,1371866079350300673,383899311,2021-03-16T16:48:56.000Z,WHAT DO YOU SEE?\n\nHow many giraffes do you see in this photograph? \n\n🦒🦒 .....🔭\n.\n.\n.\n.\n.\n#wildlifephotography #africa #pilansbergnationalpark #photooftheday #southafrica #giraffe #wildlife @ Pilanesberg National Park https://t.co/LE3sxgXe3a,South Africa,Africa,-25.25427,27.22044
English,1371865186093662215,957892036795011073,2021-03-16T16:45:23.000Z,Adopting an acre @naretunoi will allow wildlife in the Nairobi National park ecosystem to move without restrictions.\n\nThe community members living around the park agreed to leave their lands open for both wildlife and livestock.\n\nAdopting an acre mean more space is kept open. https://t.co/IbIKTK9Csk,Kenya,Africa,-1.42620,36.95960
English,1371864823231877122,1093154636389908480,2021-03-16T16:43:56.000Z,"Sé que se necesita más que pasión por la conservación de la vida silvestre,también adquirir experiencia es necesario.Mi primer paso será desde la educación ambiental a través de la psicología ambiental.Gracias @InsideNatGeo @united_wildlife por la oportunidad de cursos como este. https://t.co/U8wyKJakWc",Cuba,North America,21.71069,-79.54183
English,1371863868327272452,1341092703879241731,2021-03-16T16:40:08.000Z,"I live in CO. I'm concerned abt wolf preservation. I support and have voted for grey wolf reintroduction in CO. The CO dept wildlife will reimburse ranchers for livestock killed by wolves. I Oppose any wolf culling! I see that some states (WI,MI) are killing way too many.",United States,North America,39.85337,-104.86953
English,1371860876878303235,737575408535642112,2021-03-16T16:28:15.000Z,"@Kaulofthewilduk @bucksalert @BBCSpringwatch @BirdGuides @britishbirds @RareBirdAlertUK @Natures_Voice @urbanbirder @BirdWatchingMag @ChrisGPackham @AnnRSPBNBucks @BBOWT @bucksbirdclub @WildlifeMag Thanks Kabir, shows how important a local urban patch is as a refuge for birds &amp; other wildlife right.",England,Europe,51.81567,-0.81550
English,1371857197169311751,1323108864443764737,2021-03-16T16:13:38.000Z,@Wildlife_Willy @ NAHGIMIIGHT,United States,North America,34.04121,-84.34034
English,1371857021889298436,1320006814319235076,2021-03-16T16:12:56.000Z,Portrait of the latest resident of Barnes who was recently featured on @thismorning using my new @Sigma_Photo 100-400mm for Sony e-mount\n#seal #harbourseal #barnes #london #wildlife #WexMondays #portrait #animalphoto #sonyalpha #cute #SIGMA #urbanwildlife #city https://t.co/lEZqyzOqlW,England,Europe,51.44051,-0.30700
English,1371855817918586885,1270379278476197889,2021-03-16T16:08:09.000Z,Fire-breasted flowerpecker (Male) \n#BBCWildlifePOTD #BirdsSeenIn2021 #TweeterNatureCommunity\n #bird_brilliance #photooftheday #naturephotography #bird #birdwatching #wildlife #beautiful #animals #wildlifephotography #love #birdphotography #naturelovers #wild #birding https://t.co/FXGCdS5eM6,India,Asia,24.38246,87.85762
English,1371855483233918976,135844644,2021-03-16T16:06:49.000Z,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Wildlife Field Technicians"" in KS. #GeneralScience",United States,North America,39.01190,-98.48425
English,1371854548483067907,1178744420830777344,2021-03-16T16:03:06.000Z,#wildlife #bug #lepidoptera #insecta #biodiversity\n\n#whatsyourwarrior,United States,North America,32.46111,-93.80943
English,1371853843445780484,1328408774013460481,2021-03-16T16:00:18.000Z,"Al Ain Zoo, also ""Al Ain Wildlife Park &amp; Resort"" or simply ""Al Ain Wildlife Park"", is a 400-hectare zoo located in the foothills of Jebel Hafeet in Al Ain, Abu Dhabi, the United Arab Emirates.\nMaps: https://t.co/fLtohh8eEm https://t.co/r5GpIhSRUf",United Arab Emirates,Asia,24.17608,55.73849
English,1371851904653873161,22133464,2021-03-16T15:52:36.000Z,#evening #walk #hike #strava #stravawalk #nature #sunset #rainbow @ Woodland Hills Wildlife Estate https://t.co/zMeFup1VAT,South Africa,Africa,-29.04816,26.18166
English,1371851586100736000,55064340,2021-03-16T15:51:20.000Z,"So, Why are they still being supported by The United States of America  ?\nOr should I say supported by the illegal occupants of Our White House and The Puppet Masters that make the decisions  ?\nhttps://t.co/XHiLDMWufV",United States,North America,32.67821,-83.17387
English,1371851373541740553,1665877224,2021-03-16T15:50:29.000Z,“In 10 years’ time people are going to be tutting over a neatly mown lawn and thinking: that’s not very wildlife friendly.” https://t.co/YLhSyZcywP,United States,North America,39.10005,-94.55928
English,1371851115902464001,1168236417123831810,2021-03-16T15:49:28.000Z,Sanderling posing pretty for the camera.\n\n#animalphotos \n#animalphotography \n#birdphotography \n#discovertheworld \n#exclusive_animals \n#explore_wildlife \n#featured_wildlife \n#naturephotography \n#natureisbeautiful https://t.co/D0fDamLdNk,United States,North America,33.63114,-80.92663
English,1371848541732233221,533423191,2021-03-16T15:39:14.000Z,Currently Mt. Kilimanjaro is giving every traveller visiting Amboseli national park a great glimpse.\n\nhttps://t.co/j3XEHdUpC5\n#onsafariwithobadiah \n#privateguidesafaris \n#wildlifephotography \n#photosafari \n#wildlife \n#photographer \n#visitkenya \n#IvoryBelongstoElephants https://t.co/kWGW86mCYj,Kenya,Africa,-0.06781,37.90518
English,1371848482563235846,423831147,2021-03-16T15:39:00.000Z,Ducks Unlimited #ducks #amateurphotographer #amateurphotography #wildlife @ Quidi Vidi https://t.co/5fHX5fYwCB,Canada,North America,47.57869,-52.68516
English,1371847852146692098,1323108864443764737,2021-03-16T15:36:30.000Z,Aye when we dropping the beats @Wildlife_Willy,United States,North America,33.94346,-84.35244
English,1371847349316767754,1129025057072787456,2021-03-16T15:34:30.000Z,The Male Blackbird / Turdus Merula Merula\n\n#birds #birdnerd #birdlovers #birdwatching #birding #BirdTwitter #BirdGang #birdphotography #wildlife #wildlifephotography #nature #naturelovers #NaturePhotography #TwitterNatureCommunity #canonphotography #photography #photographylovers https://t.co/9WSqaiejk8,England,Europe,52.11684,0.05920
English,1371846778413314049,387885437,2021-03-16T15:32:14.000Z,@aggie_thompson @m_h_shelton That doodle is the only thing left of me at the Wildlife Trust! Both feels like a million years and a split second ago that happened 🤯,England,Europe,50.86656,-1.26953
English,1371838843301859328,811983700636434432,2021-03-16T15:00:42.000Z,"@chrisparente @JessicaLebelWX @FierroNicole @channel2kwgn @DrewEngelbart Parente I heard ya talkin’ bout Racoons🦝in Indiana...I saw a raccoon🦝on side of road here in Missouri &amp; was like aww, poor kitty🐱&amp; was duh, that was a raccoon🦝Ya forget the wildlife animals down here",United States,North America,37.78595,-90.42385
English,1371838407501099020,816935624531963905,2021-03-16T14:58:58.000Z,"It is one of the world's least known vultures. The nesting season extends variably from December to July, even later in westen Himalayas. Eggs are laid generally by the end of January.\n@NatGeoIndia @NatGeoPhotos @natgeowild @BBCEarth @World_Wildlife",India,Asia,26.82517,80.88441
English,1371837013108912130,2207227621,2021-03-16T14:53:26.000Z,"Meant and hopinh for Tree Bumblebees but judging by the way the Blue Tits are checking out my birdboxes could well be them that move in first, either way you are both welcome 😊 #bees #treebumblebees #wildlife #bluetits https://t.co/hIPJ4fdw5Q",England,Europe,53.84737,-2.13603
English,1371834763825283077,705419900140044288,2021-03-16T14:44:29.000Z,Happy happy birthday precious little girl 🧡🦏🧡\n\nONE YEAR OLD TODAY\n🧡🎈🎁🎈\n\nThank you to all of our supporters who contribute to our conservation efforts in protecting our wildlife.\n\nhttps://t.co/C81PwbXaFK\n\n@THULATHULA1 https://t.co/yH4BwRDVY1,South Africa,Africa,-28.47949,24.66994
English,1371832858889887751,320399945,2021-03-16T14:36:55.000Z,Yet another wildlife crime that goes unpunished. Environmental friendly Government my Arse🤬🤬😡 https://t.co/JrvWa8XMTZ,England,Europe,50.37422,-4.21186
